"riskiness (0 =  good, 1 = bad)",principal,"past_due_days (cutoff on 12/8/2016, negative means paid early)","education (0 = high school or below, 1 = some college, 2 = bachelor, 3 = master or above)",age,"gender (0 = male, 1 = female)","money_in_checking_account (0 = less than 0 or no account, 1 = between 0 and 10000, 2 = more than 10000)","credit_history (0 = no credits taken or all credits paid back on time, 1 = existing credits paid back on time until now, 2 = delay in paying back in the past, 3 = critical account/credits at other banks)",credit_amount,"money_in_savings (0 = unknown or no savings account, 1 = less than 1000, 2 = between 1000 and 5000, 3 = between 5000 and 10000, 4 = over 10000)","years_at_present_employment (0 = unemployed, 1 = less than 1 year, 2 = between 1 and 4 years, 3 = between 4 and 7 years, 4 = more than 7 years)",years_at_current_address,"rent_housing (0 = no, 1 = yes)","own_housing (0 = no, 1 = yes)","free_housing (0 = no, 1 = yes)",number_of_credits_at_this_bank,"is_employed (0 = unemployed, 1 = employed)",number_of_dependents,"is_foreign_worker (0 = no, 1 = yes)"
0,,,,25,1,0,1,2578,1,0,4,0,0,1,1,1,1,1
0,,,,55,0,0,3,2578,4,4,2,0,1,0,1,1,1,1
1,,,,32,1,0,1,2579,1,1,1,0,1,0,1,1,2,1
1,,,,74,0,0,1,2579,1,1,1,0,1,0,1,1,2,1
1,,,,39,0,0,1,2579,1,1,1,0,1,0,1,1,2,1
1,,,,31,0,0,1,2579,1,1,1,0,1,0,1,1,2,1
1,,,,35,0,0,1,2579,1,1,1,0,1,0,1,1,2,1
1,,,,59,1,0,2,2580,3,1,2,0,1,0,1,1,2,1
1,,,,24,1,0,2,2580,3,1,2,0,1,0,1,1,2,1
1,,,,24,0,0,2,2580,3,1,2,0,1,0,1,1,2,1
1,,,,30,0,0,2,2580,3,1,2,0,1,0,1,1,2,1
1,,,,27,0,0,2,2580,3,1,2,0,1,0,1,1,2,1
1,,,,40,0,0,1,2600,1,2,4,0,0,1,2,1,1,1
1,,,,31,0,0,1,2600,1,2,4,0,0,1,2,1,1,1
1,,,,31,1,0,1,2600,1,2,4,0,0,1,2,1,1,1
1,,,,28,0,0,1,2600,1,2,4,0,0,1,2,1,1,1
1,,,,63,0,0,1,2600,1,2,4,0,0,1,2,1,1,1
0,,,,26,1,0,1,2603,4,2,4,1,0,0,1,1,1,1
0,,,,25,1,0,1,2603,4,2,4,1,0,0,1,1,1,1
0,,,,36,0,0,1,2603,4,2,4,1,0,0,1,1,1,1
0,,,,52,0,0,1,2603,4,2,4,1,0,0,1,1,1,1
0,,,,66,0,0,1,2603,4,2,4,1,0,0,1,1,1,1
0,,,,25,1,0,1,2606,1,1,4,1,0,0,1,1,1,1
0,,,,37,0,0,1,2606,1,1,4,1,0,0,1,1,1,1
0,,,,25,1,0,1,2606,1,1,4,1,0,0,1,1,1,1
0,,,,38,0,0,1,2606,1,1,4,1,0,0,1,1,1,1
0,,,,67,1,0,1,2606,1,1,4,1,0,0,1,1,1,1
0,,,,25,0,0,3,2611,1,4,3,0,1,0,2,1,1,1
0,,,,60,0,0,3,2611,1,4,3,0,1,0,2,1,1,1
0,,,,31,0,0,3,2611,1,4,3,0,1,0,2,1,1,1
0,,,,23,1,0,3,2611,1,4,3,0,1,0,2,1,1,1
0,,,,60,0,0,3,2611,1,4,3,0,1,0,2,1,1,1
0,,,,35,0,0,0,2613,1,2,2,0,1,0,2,1,1,1
0,,,,40,0,0,0,2613,1,2,2,0,1,0,2,1,1,1
0,,,,38,0,0,0,2613,1,2,2,0,1,0,2,1,1,1
0,,,,50,0,0,0,2613,1,2,2,0,1,0,2,1,1,1
0,,,,27,0,0,0,2613,1,2,2,0,1,0,2,1,1,1
0,,,,39,1,1,1,2622,2,2,4,0,1,0,1,1,1,1
0,,,,41,0,1,1,2622,2,2,4,0,1,0,1,1,1,1
0,,,,27,0,1,1,2622,2,2,4,0,1,0,1,1,1,1
0,,,,51,0,1,1,2622,2,2,4,0,1,0,1,1,1,1
0,,,,32,0,1,1,2622,2,2,4,0,1,0,1,1,1,1
1,,,,22,1,0,3,2625,1,4,4,1,0,0,1,1,1,1
1,,,,51,0,0,3,2625,1,4,4,1,0,0,1,1,1,1
1,,,,22,1,0,3,2625,1,4,4,1,0,0,1,1,1,1
1,,,,54,0,0,3,2625,1,4,4,1,0,0,1,1,1,1
1,,,,35,0,0,3,2625,1,4,4,1,0,0,1,1,1,1
0,,,,54,0,1,2,2629,1,2,3,0,1,0,2,1,1,1
0,,,,48,1,1,2,2629,1,2,3,0,1,0,2,1,1,1
0,,,,24,1,1,2,2629,1,2,3,0,1,0,2,1,1,1
0,,,,35,0,1,2,2629,1,2,3,0,1,0,2,1,1,1
0,,,,24,1,1,2,2629,1,2,3,0,1,0,2,1,1,1
1,,,,24,0,1,1,2631,2,2,4,1,0,0,2,1,1,1
0,,,,26,0,1,1,2631,2,2,2,0,1,0,1,1,1,1
1,,,,65,0,1,1,2631,2,2,4,1,0,0,2,1,1,1
0,,,,55,0,1,1,2631,2,2,2,0,1,0,1,1,1,1
1,,,,26,1,1,1,2631,2,2,4,1,0,0,2,1,1,1
0,,,,26,0,1,1,2631,2,2,2,0,1,0,1,1,1,1
1,,,,28,0,1,1,2631,2,2,4,1,0,0,2,1,1,1
0,,,,24,0,1,1,2631,2,2,2,0,1,0,1,1,1,1
1,,,,54,0,1,1,2631,2,2,4,1,0,0,2,1,1,1
0,,,,46,0,1,1,2631,2,2,2,0,1,0,1,1,1,1
0,,,,54,1,0,1,2647,3,2,3,1,0,0,1,1,2,1
0,,,,62,0,0,1,2647,3,2,3,1,0,0,1,1,2,1
0,,,,24,1,0,1,2647,3,2,3,1,0,0,1,1,2,1
0,,,,43,0,0,1,2647,3,2,3,1,0,0,1,1,2,1
0,,,,26,0,0,1,2647,3,2,3,1,0,0,1,1,2,1
0,,,,27,0,0,1,2659,4,2,2,0,1,0,1,1,1,1
0,,,,24,0,0,1,2659,4,2,2,0,1,0,1,1,1,1
0,,,,41,0,0,1,2659,4,2,2,0,1,0,1,1,1,1
0,,,,47,0,0,1,2659,4,2,2,0,1,0,1,1,1,1
0,,,,35,0,0,1,2659,4,2,2,0,1,0,1,1,1,1
0,,,,30,0,0,1,2662,0,3,3,0,1,0,1,1,1,0
0,,,,33,1,0,1,2662,0,3,3,0,1,0,1,1,1,0
0,,,,36,0,0,1,2662,0,3,3,0,1,0,1,1,1,0
0,,,,47,0,0,1,2662,0,3,3,0,1,0,1,1,1,0
0,,,,38,0,0,1,2662,0,3,3,0,1,0,1,1,1,0
0,,,,44,0,0,1,2670,1,4,4,0,1,0,1,1,1,1
0,,,,23,1,0,1,2670,1,4,4,0,1,0,1,1,1,1
0,,,,29,0,0,1,2670,1,4,4,0,1,0,1,1,1,1
0,,,,42,1,0,1,2670,1,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,1,2670,1,4,4,0,1,0,1,1,1,1
1,,,,48,0,1,1,2671,2,2,4,0,0,1,1,1,1,1
1,,,,21,1,1,1,2671,2,2,4,0,0,1,1,1,1,1
1,,,,23,1,1,1,2671,2,2,4,0,0,1,1,1,1,1
1,,,,63,0,1,1,2671,2,2,4,0,0,1,1,1,1,1
1,,,,46,0,1,1,2671,2,2,4,0,0,1,1,1,1,1
0,,,,29,0,0,1,2675,3,4,4,0,1,0,1,1,1,1
0,,,,28,0,0,1,2675,3,4,4,0,1,0,1,1,1,1
0,,,,23,1,0,1,2675,3,4,4,0,1,0,1,1,1,1
0,,,,50,0,0,1,2675,3,4,4,0,1,0,1,1,1,1
0,,,,47,0,0,1,2675,3,4,4,0,1,0,1,1,1,1
0,,,,35,0,0,1,2679,1,1,1,0,1,0,1,1,1,1
0,,,,68,0,0,1,2679,1,1,1,0,1,0,1,1,1,1
0,,,,28,0,0,1,2679,1,1,1,0,1,0,1,1,1,1
0,,,,59,0,0,1,2679,1,1,1,0,1,0,1,1,1,1
0,,,,57,0,0,1,2679,1,1,1,0,1,0,1,1,1,1
0,,,,33,0,0,3,2684,1,2,2,0,1,0,2,1,1,1
0,,,,43,0,0,3,2684,1,2,2,0,1,0,2,1,1,1
0,,,,35,0,0,3,2684,1,2,2,0,1,0,2,1,1,1
0,,,,32,0,0,3,2684,1,2,2,0,1,0,2,1,1,1
0,,,,45,0,0,3,2684,1,2,2,0,1,0,2,1,1,1
0,,,,33,0,2,1,2687,1,3,4,1,0,0,1,1,1,1
0,,,,40,1,2,1,2687,1,3,4,1,0,0,1,1,1,1
0,,,,28,0,2,1,2687,1,3,4,1,0,0,1,1,1,1
0,,,,29,1,2,1,2687,1,3,4,1,0,0,1,1,1,1
0,,,,26,0,2,1,2687,1,3,4,1,0,0,1,1,1,1
0,,,,27,0,0,1,2697,1,2,2,0,1,0,1,1,2,1
0,,,,28,0,0,1,2697,1,2,2,0,1,0,1,1,2,1
0,,,,35,1,0,1,2697,1,2,2,0,1,0,1,1,2,1
0,,,,32,0,0,1,2697,1,2,2,0,1,0,1,1,2,1
0,,,,25,0,0,1,2697,1,2,2,0,1,0,1,1,2,1
0,,,,20,1,0,1,2708,1,1,3,0,1,0,2,1,1,1
0,,,,27,1,0,1,2708,1,1,3,0,1,0,2,1,1,1
0,,,,42,0,0,1,2708,1,1,3,0,1,0,2,1,1,1
0,,,,37,0,0,1,2708,1,1,3,0,1,0,2,1,1,1
0,,,,24,1,0,1,2708,1,1,3,0,1,0,2,1,1,1
1,,,,40,1,0,1,2712,1,4,2,0,1,0,1,1,2,1
1,,,,46,0,0,1,2712,1,4,2,0,1,0,1,1,2,1
1,,,,26,0,0,1,2712,1,4,2,0,1,0,1,1,2,1
1,,,,24,1,0,1,2712,1,4,2,0,1,0,1,1,2,1
1,,,,29,0,0,1,2712,1,4,2,0,1,0,1,1,2,1
1,,,,40,1,1,1,2718,1,2,4,1,0,0,1,1,1,1
1,,,,36,0,1,1,2718,1,2,4,1,0,0,1,1,1,1
1,,,,28,0,1,1,2718,1,2,4,1,0,0,1,1,1,1
1,,,,27,0,1,1,2718,1,2,4,1,0,0,1,1,1,1
1,,,,36,0,1,1,2718,1,2,4,1,0,0,1,1,1,1
0,,,,38,0,1,3,2728,0,3,2,0,1,0,3,1,1,1
0,,,,48,0,1,3,2728,0,3,2,0,1,0,3,1,1,1
0,,,,36,0,1,3,2728,0,3,2,0,1,0,3,1,1,1
0,,,,65,1,1,3,2728,0,3,2,0,1,0,3,1,1,1
0,,,,43,0,1,3,2728,0,3,2,0,1,0,3,1,1,1
0,,,,53,1,0,3,2743,1,4,2,0,1,0,2,1,1,1
0,,,,34,0,0,3,2743,1,4,2,0,1,0,2,1,1,1
0,,,,23,0,0,3,2743,1,4,2,0,1,0,2,1,1,1
0,,,,34,0,0,3,2743,1,4,2,0,1,0,2,1,1,1
0,,,,40,0,0,3,2743,1,4,2,0,1,0,2,1,1,1
0,,,,43,0,1,3,2745,4,3,2,0,1,0,2,1,1,1
0,,,,46,0,1,3,2745,4,3,2,0,1,0,2,1,1,1
0,,,,38,0,1,3,2745,4,3,2,0,1,0,2,1,1,1
0,,,,34,0,1,3,2745,4,3,2,0,1,0,2,1,1,1
0,,,,29,0,1,3,2745,4,3,2,0,1,0,2,1,1,1
1,,,,31,0,0,0,2746,1,4,4,0,1,0,1,1,1,1
1,,,,28,1,0,0,2746,1,4,4,0,1,0,1,1,1,1
1,,,,35,1,0,0,2746,1,4,4,0,1,0,1,1,1,1
1,,,,33,1,0,0,2746,1,4,4,0,1,0,1,1,1,1
1,,,,42,0,0,0,2746,1,4,4,0,1,0,1,1,1,1
0,,,,43,0,0,3,2748,1,4,4,0,0,1,3,1,1,1
0,,,,44,0,0,3,2748,1,4,4,0,0,1,3,1,1,1
0,,,,42,0,0,3,2748,1,4,4,0,0,1,3,1,1,1
0,,,,40,0,0,3,2748,1,4,4,0,0,1,3,1,1,1
0,,,,36,0,0,3,2748,1,4,4,0,0,1,3,1,1,1
0,,,,20,0,0,3,2751,0,4,3,0,1,0,2,1,2,1
0,,,,24,0,0,3,2751,0,4,3,0,1,0,2,1,2,1
0,,,,27,0,0,3,2751,0,4,3,0,1,0,2,1,2,1
0,,,,46,1,0,3,2751,0,4,3,0,1,0,2,1,2,1
0,,,,33,1,0,3,2751,0,4,3,0,1,0,2,1,2,1
0,,,,34,1,0,1,2753,2,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,1,2753,2,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,1,2753,2,4,4,0,1,0,1,1,1,1
0,,,,28,0,0,1,2753,2,4,4,0,1,0,1,1,1,1
0,,,,31,0,0,1,2753,2,4,4,0,1,0,1,1,1,1
0,,,,32,1,0,0,2759,1,4,4,0,1,0,2,1,1,1
0,,,,32,0,0,0,2759,1,4,4,0,1,0,2,1,1,1
0,,,,68,0,0,0,2759,1,4,4,0,1,0,2,1,1,1
0,,,,33,0,0,0,2759,1,4,4,0,1,0,2,1,1,1
0,,,,39,0,0,0,2759,1,4,4,0,1,0,2,1,1,1
0,,,,28,1,1,1,2760,0,4,4,0,0,1,1,1,1,1
0,,,,37,0,1,1,2760,0,4,4,0,0,1,1,1,1,1
0,,,,22,1,1,1,2760,0,4,4,0,0,1,1,1,1,1
0,,,,30,0,1,1,2760,0,4,4,0,0,1,1,1,1,1
0,,,,55,0,1,1,2760,0,4,4,0,0,1,1,1,1,1
1,,,,46,0,1,1,2762,0,4,2,0,1,0,1,1,1,1
1,,,,21,1,1,1,2762,0,4,2,0,1,0,1,1,1,1
1,,,,39,0,1,1,2762,0,4,2,0,1,0,1,1,1,1
1,,,,58,0,1,1,2762,0,4,2,0,1,0,1,1,1,1
1,,,,43,0,1,1,2762,0,4,2,0,1,0,1,1,1,1
0,,,,24,0,0,2,2764,1,2,2,0,1,0,2,1,1,1
0,,,,22,1,0,2,2764,1,2,2,0,1,0,2,1,1,1
0,,,,30,0,0,2,2764,1,2,2,0,1,0,2,1,1,1
0,,,,42,0,0,2,2764,1,2,2,0,1,0,2,1,1,1
0,,,,23,1,0,2,2764,1,2,2,0,1,0,2,1,1,1
1,,,,30,0,1,1,2767,2,4,2,1,0,0,2,1,1,1
1,,,,28,1,1,1,2767,2,4,2,1,0,0,2,1,1,1
1,,,,30,0,1,1,2767,2,4,2,1,0,0,2,1,1,1
1,,,,42,0,1,1,2767,2,4,2,1,0,0,2,1,1,1
1,,,,46,0,1,1,2767,2,4,2,1,0,0,2,1,1,1
1,,,,45,0,0,3,2775,1,3,2,0,1,0,2,1,1,1
1,,,,31,0,0,3,2775,1,3,2,0,1,0,2,1,1,1
1,,,,31,0,0,3,2775,1,3,2,0,1,0,2,1,1,1
1,,,,42,0,0,3,2775,1,3,2,0,1,0,2,1,1,1
1,,,,46,1,0,3,2775,1,3,2,0,1,0,2,1,1,1
0,,,,30,1,1,1,2779,1,2,3,1,0,0,1,1,1,1
0,,,,30,0,1,1,2779,1,2,3,1,0,0,1,1,1,1
0,,,,38,0,1,1,2779,1,2,3,1,0,0,1,1,1,1
0,,,,43,0,1,1,2779,1,2,3,1,0,0,1,1,1,1
0,,,,31,0,1,1,2779,1,2,3,1,0,0,1,1,1,1
0,,,,40,0,0,1,2782,3,3,2,0,1,0,1,1,1,1
0,,,,24,0,0,1,2782,3,3,2,0,1,0,1,1,1,1
0,,,,28,1,0,1,2782,3,3,2,0,1,0,1,1,1,1
0,,,,26,1,0,1,2782,3,3,2,0,1,0,1,1,1,1
0,,,,29,1,0,1,2782,3,3,2,0,1,0,1,1,1,1
0,,,,57,1,0,3,2788,1,3,3,0,1,0,2,1,1,1
0,,,,49,0,0,3,2788,1,3,3,0,1,0,2,1,1,1
0,,,,37,0,0,3,2788,1,3,3,0,1,0,2,1,1,1
0,,,,45,0,0,3,2788,1,3,3,0,1,0,2,1,1,1
0,,,,30,0,0,3,2788,1,3,3,0,1,0,2,1,1,1
0,,,,30,0,0,3,2799,1,2,2,1,0,0,2,1,2,1
0,,,,47,0,0,3,2799,1,2,2,1,0,0,2,1,2,1
0,,,,29,0,0,3,2799,1,2,2,1,0,0,2,1,2,1
0,,,,35,0,0,3,2799,1,2,2,1,0,0,2,1,2,1
0,,,,22,0,0,3,2799,1,2,2,1,0,0,2,1,2,1
0,,,,26,1,0,1,2812,0,4,4,1,0,0,1,1,1,1
0,,,,23,0,0,1,2812,0,4,4,1,0,0,1,1,1,1
0,,,,54,1,0,1,2812,0,4,4,1,0,0,1,1,1,1
0,,,,29,0,0,1,2812,0,4,4,1,0,0,1,1,1,1
0,,,,40,0,0,1,2812,0,4,4,1,0,0,1,1,1,1
1,,,,22,0,1,3,2820,1,1,4,0,1,0,2,1,1,1
1,,,,43,0,1,3,2820,1,1,4,0,1,0,2,1,1,1
1,,,,29,1,1,3,2820,1,1,4,0,1,0,2,1,1,1
1,,,,36,0,1,3,2820,1,1,4,0,1,0,2,1,1,1
1,,,,33,1,1,3,2820,1,1,4,0,1,0,2,1,1,1
0,,,,57,1,1,3,2825,0,3,3,0,1,0,2,1,2,1
0,,,,64,1,1,3,2825,0,3,3,0,1,0,2,1,2,1
0,,,,42,0,1,3,2825,0,3,3,0,1,0,2,1,2,1
0,,,,47,0,1,3,2825,0,3,3,0,1,0,2,1,2,1
0,,,,25,0,1,3,2825,0,3,3,0,1,0,2,1,2,1
0,,,,49,0,0,0,2828,3,2,4,0,1,0,1,1,1,1
0,,,,33,0,0,0,2828,3,2,4,0,1,0,1,1,1,1
0,,,,28,1,0,0,2828,3,2,4,0,1,0,1,1,1,1
0,,,,26,0,0,0,2828,3,2,4,0,1,0,1,1,1,1
0,,,,30,0,0,0,2828,3,2,4,0,1,0,1,1,1,1
0,,,,25,1,0,3,2831,1,2,2,0,1,0,1,1,1,1
0,,,,33,0,0,3,2831,1,2,2,0,1,0,1,1,1,1
0,,,,64,1,0,3,2831,1,2,2,0,1,0,1,1,1,1
0,,,,29,0,0,3,2831,1,2,2,0,1,0,1,1,1,1
0,,,,48,0,0,3,2831,1,2,2,0,1,0,1,1,1,1
0,,,,37,0,0,1,2835,3,4,4,0,1,0,1,1,1,1
0,,,,34,0,0,1,2835,3,4,4,0,1,0,1,1,1,1
0,,,,23,0,0,1,2835,3,4,4,0,1,0,1,1,1,1
0,,,,30,0,0,1,2835,3,4,4,0,1,0,1,1,1,1
0,,,,50,0,0,1,2835,3,4,4,0,1,0,1,1,1,1
0,,,,31,1,0,1,2848,2,2,2,0,1,0,1,1,2,1
0,,,,40,0,0,1,2848,2,2,2,0,1,0,1,1,2,1
0,,,,38,0,0,1,2848,2,2,2,0,1,0,1,1,2,1
0,,,,23,0,0,1,2848,2,2,2,0,1,0,1,1,2,1
0,,,,27,0,0,1,2848,2,2,2,0,1,0,1,1,2,1
0,,,,67,0,0,1,2859,0,0,4,0,1,0,1,1,1,1
0,,,,22,1,0,1,2859,0,0,4,0,1,0,1,1,1,1
0,,,,49,0,0,1,2859,0,0,4,0,1,0,1,1,1,1
0,,,,45,0,0,1,2859,0,0,4,0,1,0,1,1,1,1
0,,,,53,0,0,1,2859,0,0,4,0,1,0,1,1,1,1
0,,,,35,0,1,2,2862,2,4,3,0,0,1,1,1,1,1
0,,,,53,0,1,2,2862,2,4,3,0,0,1,1,1,1,1
0,,,,35,0,1,2,2862,2,4,3,0,0,1,1,1,1,1
0,,,,61,0,1,2,2862,2,4,3,0,0,1,1,1,1,1
0,,,,28,0,1,2,2862,2,4,3,0,0,1,1,1,1,1
1,,,,25,1,2,1,2864,1,2,1,0,1,0,1,1,2,1
1,,,,24,1,2,1,2864,1,2,1,0,1,0,1,1,2,1
1,,,,22,1,2,1,2864,1,2,1,0,1,0,1,1,2,1
1,,,,60,0,2,1,2864,1,2,1,0,1,0,1,1,2,1
1,,,,28,1,2,1,2864,1,2,1,0,1,0,1,1,2,1
0,,,,32,1,0,3,2872,2,4,4,0,1,0,1,1,2,1
0,,,,53,0,0,3,2872,2,4,4,0,1,0,1,1,2,1
0,,,,25,0,0,3,2872,2,4,4,0,1,0,1,1,2,1
0,,,,44,1,0,3,2872,2,4,4,0,1,0,1,1,2,1
0,,,,31,0,0,3,2872,2,4,4,0,1,0,1,1,2,1
0,,,,48,0,2,1,2892,1,4,4,0,0,1,1,1,1,1
0,,,,44,0,2,1,2892,1,4,4,0,0,1,1,1,1,1
0,,,,48,0,2,1,2892,1,4,4,0,0,1,1,1,1,1
0,,,,44,0,2,1,2892,1,4,4,0,0,1,1,1,1,1
0,,,,26,0,2,1,2892,1,4,4,0,0,1,1,1,1,1
0,,,,36,0,1,1,2896,2,1,1,0,1,0,1,1,1,1
0,,,,39,0,1,1,2896,2,1,1,0,1,0,1,1,1,1
0,,,,42,1,1,1,2896,2,1,1,0,1,0,1,1,1,1
0,,,,34,0,1,1,2896,2,1,1,0,1,0,1,1,1,1
0,,,,63,0,1,1,2896,2,1,1,0,1,0,1,1,1,1
0,,,,36,0,1,2,2899,0,4,4,0,1,0,1,1,2,1
0,,,,27,0,1,2,2899,0,4,4,0,1,0,1,1,2,1
0,,,,30,0,1,2,2899,0,4,4,0,1,0,1,1,2,1
0,,,,57,0,1,2,2899,0,4,4,0,1,0,1,1,2,1
0,,,,33,1,1,2,2899,0,4,4,0,1,0,1,1,2,1
0,,,,25,0,0,1,2901,0,1,4,1,0,0,1,1,1,1
0,,,,31,0,0,1,2901,0,1,4,1,0,0,1,1,1,1
0,,,,37,0,0,1,2901,0,1,4,1,0,0,1,1,1,1
0,,,,37,0,0,1,2901,0,1,4,1,0,0,1,1,1,1
0,,,,24,0,0,1,2901,0,1,4,1,0,0,1,1,1,1
0,,,,30,0,0,1,2910,1,3,1,0,0,1,1,1,1,1
0,,,,26,0,0,1,2910,1,3,1,0,0,1,1,1,1,1
0,,,,44,0,0,1,2910,1,3,1,0,0,1,1,1,1,1
0,,,,24,0,0,1,2910,1,3,1,0,0,1,1,1,1,1
0,,,,58,1,0,1,2910,1,3,1,0,0,1,1,1,1,1
0,,,,35,1,2,1,2923,2,2,1,0,1,0,1,1,1,1
0,,,,39,0,2,1,2923,2,2,1,0,1,0,1,1,1,1
0,,,,23,1,2,1,2923,2,2,1,0,1,0,1,1,1,1
0,,,,39,0,2,1,2923,2,2,1,0,1,0,1,1,1,1
0,,,,28,1,2,1,2923,2,2,1,0,1,0,1,1,1,1
0,,,,29,0,0,1,2924,1,2,4,0,1,0,1,1,2,1
0,,,,30,0,0,1,2924,1,2,4,0,1,0,1,1,2,1
0,,,,25,0,0,1,2924,1,2,4,0,1,0,1,1,2,1
0,,,,31,0,0,1,2924,1,2,4,0,1,0,1,1,2,1
0,,,,57,0,0,1,2924,1,2,4,0,1,0,1,1,2,1
0,,,,26,0,1,1,2930,1,3,1,0,1,0,1,1,1,1
0,,,,52,0,1,1,2930,1,3,1,0,1,0,1,1,1,1
0,,,,31,1,1,1,2930,1,3,1,0,1,0,1,1,1,1
0,,,,23,1,1,1,2930,1,3,1,0,1,0,1,1,1,1
0,,,,23,1,1,1,2930,1,3,1,0,1,0,1,1,1,1
0,,,,27,0,0,3,2957,1,4,4,0,1,0,2,1,1,1
0,,,,50,0,0,3,2957,1,4,4,0,1,0,2,1,1,1
0,,,,61,0,0,3,2957,1,4,4,0,1,0,2,1,1,1
0,,,,25,0,0,3,2957,1,4,4,0,1,0,2,1,1,1
0,,,,26,1,0,3,2957,1,4,4,0,1,0,2,1,1,1
0,,,,48,0,0,1,2964,0,4,4,0,0,1,1,1,2,1
0,,,,29,1,0,1,2964,0,4,4,0,0,1,1,1,2,1
0,,,,22,0,0,1,2964,0,4,4,0,0,1,1,1,2,1
0,,,,37,0,0,1,2964,0,4,4,0,0,1,1,1,2,1
0,,,,25,1,0,1,2964,0,4,4,0,0,1,1,1,2,1
1,,,,30,1,1,0,2969,1,1,3,1,0,0,2,1,1,1
1,,,,46,0,1,0,2969,1,1,3,1,0,0,2,1,1,1
1,,,,51,0,1,0,2969,1,1,3,1,0,0,2,1,1,1
1,,,,41,1,1,0,2969,1,1,3,1,0,0,2,1,1,1
1,,,,40,0,1,0,2969,1,1,3,1,0,0,2,1,1,1
0,,,,66,0,0,1,2978,3,2,2,0,1,0,1,1,1,1
0,,,,34,0,0,2,2978,0,2,4,0,1,0,2,1,2,1
0,,,,51,0,0,1,2978,3,2,2,0,1,0,1,1,1,1
0,,,,39,0,0,2,2978,0,2,4,0,1,0,2,1,2,1
0,,,,22,0,0,1,2978,3,2,2,0,1,0,1,1,1,1
0,,,,44,1,0,2,2978,0,2,4,0,1,0,2,1,2,1
0,,,,47,0,0,1,2978,3,2,2,0,1,0,1,1,1,1
0,,,,24,1,0,2,2978,0,2,4,0,1,0,2,1,2,1
0,,,,58,1,0,1,2978,3,2,2,0,1,0,1,1,1,1
0,,,,52,0,0,2,2978,0,2,4,0,1,0,2,1,2,1
0,,,,29,1,1,1,2991,0,4,4,0,1,0,1,1,1,1
0,,,,27,1,1,1,2991,0,4,4,0,1,0,1,1,1,1
0,,,,47,0,1,1,2991,0,4,4,0,1,0,1,1,1,1
0,,,,30,0,1,1,2991,0,4,4,0,1,0,1,1,1,1
0,,,,28,0,1,1,2991,0,4,4,0,1,0,1,1,1,1
0,,,,56,0,0,2,2993,1,2,2,0,1,0,2,1,1,1
0,,,,54,0,0,2,2993,1,2,2,0,1,0,2,1,1,1
0,,,,33,1,0,2,2993,1,2,2,0,1,0,2,1,1,1
0,,,,20,0,0,2,2993,1,2,2,0,1,0,2,1,1,1
0,,,,54,0,0,2,2993,1,2,2,0,1,0,2,1,1,1
1,,,,58,0,0,1,2996,0,2,4,0,1,0,1,1,1,1
1,,,,61,1,0,1,2996,0,2,4,0,1,0,1,1,1,1
1,,,,34,0,0,1,2996,0,2,4,0,1,0,1,1,1,1
1,,,,36,0,0,1,2996,0,2,4,0,1,0,1,1,1,1
1,,,,36,0,0,1,2996,0,2,4,0,1,0,1,1,1,1
0,,,,41,0,1,1,3001,1,3,4,1,0,0,1,1,1,1
0,,,,24,0,1,1,3001,1,3,4,1,0,0,1,1,1,1
0,,,,24,1,1,1,3001,1,3,4,1,0,0,1,1,1,1
0,,,,35,0,1,1,3001,1,3,4,1,0,0,1,1,1,1
0,,,,26,0,1,1,3001,1,3,4,1,0,0,1,1,1,1
0,,,,39,0,2,1,3016,1,2,1,0,1,0,1,1,1,1
0,,,,39,0,2,1,3016,1,2,1,0,1,0,1,1,1,1
0,,,,32,0,2,1,3016,1,2,1,0,1,0,1,1,1,1
0,,,,30,1,2,1,3016,1,2,1,0,1,0,1,1,1,1
0,,,,35,0,2,1,3016,1,2,1,0,1,0,1,1,1,1
0,,,,31,0,1,1,3017,1,1,1,1,0,0,1,1,1,1
0,,,,23,1,2,3,3017,1,4,4,0,1,0,1,1,1,1
0,,,,28,0,1,1,3017,1,1,1,1,0,0,1,1,1,1
0,,,,25,1,2,3,3017,1,4,4,0,1,0,1,1,1,1
0,,,,35,0,1,1,3017,1,1,1,1,0,0,1,1,1,1
0,,,,47,0,2,3,3017,1,4,4,0,1,0,1,1,1,1
0,,,,30,1,1,1,3017,1,1,1,1,0,0,1,1,1,1
0,,,,27,1,2,3,3017,1,4,4,0,1,0,1,1,1,1
0,,,,23,1,1,1,3017,1,1,1,1,0,0,1,1,1,1
0,,,,36,0,2,3,3017,1,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,1,3021,1,2,2,1,0,0,1,1,1,1
0,,,,41,1,0,1,3021,1,2,2,1,0,0,1,1,1,1
0,,,,24,0,0,1,3021,1,2,2,1,0,0,1,1,1,1
0,,,,63,0,0,1,3021,1,2,2,1,0,0,1,1,1,1
0,,,,27,1,0,1,3021,1,2,2,1,0,0,1,1,1,1
0,,,,30,0,0,1,3029,1,3,2,0,1,0,1,1,1,1
0,,,,40,0,0,1,3029,1,3,2,0,1,0,1,1,1,1
0,,,,30,0,0,1,3029,1,3,2,0,1,0,1,1,1,1
