,riskiness,principal,past_due_days,education,age,gender,money_in_checking_account,credit_history,credit_amount,money_in_savings,years_at_present_job,years_at_current_address,rent_housing,own_housing,free_housing,number_of_credits_at_this_bank,is_employed,number_of_dependents,is_foreign_worker,credit_score,num_friends,sentiment,steps,activity,nutrition,num_connections
3774,1,1000.0,76.0,0.0,34,0,0.0,1.0,3234.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,557,369,0.34499231696171495,4078,366,0.8234374119414745,180
688,0,1000.0,0.0,1.0,20,0,0.0,1.0,672.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,595,678,0.22877475934807578,6653,282,4.304316872287386,231
2907,0,1000.0,-1.0,1.0,27,0,0.0,3.0,2241.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,778,286,0.23813735153760018,7423,166,2.47707007247731,218
2815,1,1000.0,59.0,0.0,31,0,0.0,2.0,2145.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,757,404,0.22746889524759495,5868,374,1.9996823115152234,171
3438,1,1000.0,59.0,2.0,42,0,1.0,1.0,2767.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,791,251,0.9727338773947902,7304,294,1.1142000103304857,203
4731,0,1000.0,-22.0,0.0,51,0,1.0,1.0,5951.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,545,295,0.654753275198348,8221,155,3.900110712568135,258
1837,0,800.0,1.0,2.0,24,1,0.0,3.0,1402.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,776,690,0.8022076988416402,6214,342,3.2627078682345916,226
514,0,800.0,-6.0,1.0,28,1,0.0,3.0,338.0,3.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,648,335,0.8316349871640175,6432,199,1.5945945474697782,236
4181,0,1000.0,0.0,1.0,37,0,1.0,1.0,3872.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,432,151,0.4749514019357769,5721,331,2.245289287076733,158
1957,0,1000.0,2.0,0.0,35,0,0.0,3.0,1459.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,514,311,0.5920430058699967,7728,186,1.2594241592210798,137
4458,1,1000.0,75.0,1.0,45,0,0.0,0.0,4605.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,681,214,0.7038075167196909,5881,198,3.622070910833766,195
3928,1,1000.0,61.0,1.0,20,0,0.0,3.0,3499.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,618,592,0.6421857521772393,6343,415,0.04239334424293306,0
936,1,800.0,74.0,1.0,23,0,1.0,1.0,888.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,423,599,0.7695261590288803,5325,253,3.596012235301134,233
3754,1,1000.0,74.0,1.0,24,0,0.0,1.0,3190.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,539,667,0.2074081856739688,9384,420,3.6839230846683795,172
1106,1,1000.0,74.0,1.0,74,0,1.0,1.0,1042.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,733,33,0.3501204418875802,6473,233,0.8276485182615978,56
4240,1,1000.0,59.0,0.0,32,0,0.0,3.0,3966.0,1.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,776,0,0.7166325366005865,6942,502,1.1901575029673161,107
2575,0,1000.0,-1.0,0.0,66,0,0.0,3.0,1940.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,472,51,0.4745930194579666,5928,9,3.8004505891877955,86
4376,1,800.0,74.0,1.0,36,0,0.0,1.0,4308.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,816,206,0.34766234689443365,7163,447,0.5763137109611993,162
3244,0,1000.0,12.0,2.0,30,0,0.0,1.0,2577.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,747,345,0.29262358512647957,5497,458,4.4660791949467775,170
468,1,1000.0,74.0,0.0,38,0,1.0,1.0,5096.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,827,273,0.9669909517672391,5603,394,1.8062351419138223,149
5436,0,1000.0,1.0,1.0,28,1,0.0,3.0,13756.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,718,330,0.40611022130240537,8165,328,3.8592895667355442,231
3167,0,800.0,-1.0,0.0,27,1,0.0,3.0,2463.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,463,294,0.5111156503224841,6165,389,2.146708191457824,232
1682,0,1000.0,1.0,1.0,40,0,0.0,1.0,1338.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,839,233,0.6251482337036742,7855,141,1.3413139807712033,183
3710,1,1000.0,75.0,1.0,33,0,0.0,1.0,3123.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,731,326,0.21857613777543616,4799,152,2.348388704865437,171
91,0,1000.0,-2.0,0.0,32,1,1.0,1.0,1346.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,805,321,0.10686078378244468,5025,249,2.537160028692384,157
2279,1,1000.0,24.0,0.0,67,1,0.0,2.0,1659.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,823,0,0.3698435346083454,5937,68,1.633065323086339,42
4652,0,1000.0,-2.0,0.0,24,0,0.0,1.0,5433.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,642,706,0.4835320674682787,6445,219,2.3272488590874536,232
3570,1,1000.0,59.0,2.0,30,1,1.0,0.0,2969.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,745,412,0.3029838711023316,5181,269,0.6882828853428596,172
5134,1,1000.0,28.0,0.0,25,1,0.0,1.0,7865.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,765,431,0.48877513621694824,5071,378,4.325744571981327,0
3403,0,1000.0,4.0,0.0,40,0,0.0,3.0,2748.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,651,191,0.9364480380226456,7661,332,3.6748310673273847,0
5080,0,1000.0,-10.0,3.0,30,0,0.0,3.0,7596.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,514,305,0.15834550088832622,6131,306,4.135464012971344,182
178,0,800.0,0.0,1.0,21,0,1.0,1.0,3660.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,643,619,0.902669515031847,5506,351,3.017400787625328,183
125,0,800.0,-1.0,1.0,26,0,0.0,3.0,7393.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,660,349,0.8600279165068966,6988,278,0.4350743903036841,176
648,0,1000.0,-2.0,0.0,28,0,0.0,3.0,629.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,404,319,0.10403385666941356,7689,288,4.907342910863443,217
14,0,1000.0,-14.0,2.0,27,0,0.0,3.0,1347.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,424,0,0.4177810801897247,8463,366,0.42958403236743714,212
429,1,1000.0,59.0,2.0,37,0,1.0,1.0,674.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,803,363,0.5277237680487656,6344,294,4.41086876335012,143
1748,0,800.0,0.0,1.0,26,0,0.0,1.0,1364.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,497,389,0.9317470461567741,8049,375,1.759203837924466,208
877,0,1000.0,14.0,0.0,36,0,0.0,2.0,802.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,762,246,0.8603127822570464,6311,400,1.8432327628658252,158
2125,0,1000.0,1.0,0.0,35,0,0.0,1.0,1543.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,557,250,0.9734175896000762,5157,31,2.3304520772916333,212
2252,0,1000.0,14.0,0.0,23,1,0.0,1.0,1603.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,677,614,0.48822243433018686,4577,272,1.0723912847902617,0
4790,0,1000.0,1.0,1.0,26,0,1.0,2.0,6204.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,630,411,0.5760711210534143,7275,299,0.6520953096390752,262
2825,1,1000.0,44.0,2.0,39,0,0.0,0.0,2149.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,653,334,0.43043933706870563,5324,233,0.8020531060912661,172
3786,0,1000.0,-2.0,1.0,26,0,0.0,1.0,3249.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,651,298,0.8272922906096799,7861,329,2.5107355765759074,219
2648,0,1000.0,1.0,0.0,28,0,0.0,1.0,1984.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,482,382,0.6675632348396834,6507,403,4.126155646714959,204
1898,0,1000.0,2.0,0.0,46,0,2.0,1.0,1424.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,805,0,0.29945916289640684,5138,142,3.0457051339998404,137
4010,0,800.0,-2.0,1.0,26,0,0.0,1.0,3595.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,560,321,0.5445251291416178,6970,372,1.2761059379519728,167
718,1,1000.0,59.0,2.0,24,0,0.0,3.0,691.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,606,587,0.06754474589344439,5056,218,3.8362412537336468,257
2724,1,1000.0,73.0,0.0,30,0,1.0,2.0,2064.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,621,298,0.11707475385054411,7285,334,1.074299218773091,158
1360,1,800.0,60.0,1.0,27,0,1.0,3.0,1216.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,655,0,0.9184942882642264,5852,356,1.704835574031972,241
716,1,1000.0,60.0,1.0,31,0,0.0,3.0,691.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,449,0,0.2791081580458591,9809,254,3.268082938610521,144
4859,1,1000.0,74.0,1.0,23,1,1.0,0.0,6416.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,701,640,0.04617423071921567,6160,199,3.156949598663792,250
247,0,1000.0,1.0,0.0,34,0,0.0,1.0,3124.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,572,413,0.41247755137841857,5889,232,3.3753779177827155,147
2895,1,1000.0,74.0,2.0,32,0,0.0,3.0,2235.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,670,296,0.4822420115321493,6962,391,2.564011165922709,212
1335,0,1000.0,1.0,2.0,48,0,0.0,0.0,1204.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,723,205,0.540110353726626,6193,410,0.08067124810554938,167
754,0,1000.0,1.0,1.0,24,0,2.0,1.0,709.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,622,600,0.23475476625726088,7972,261,1.061009946715723,165
2708,0,1000.0,-28.0,1.0,21,0,0.0,1.0,2051.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,534,680,0.33847478650580076,6791,274,0.3105731159475461,217
4761,0,800.0,4.0,2.0,55,1,1.0,1.0,6078.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,641,209,0.7860365520659763,4572,211,1.6296945281991126,248
4898,0,1000.0,1.0,2.0,46,0,0.0,1.0,6579.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,756,181,0.6404033217296524,5567,306,0.9274558956841877,126
3015,0,1000.0,7.0,0.0,37,1,1.0,3.0,2326.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,788,201,0.24674129643067944,6336,306,1.8234481662278985,167
5382,1,1000.0,76.0,0.0,36,0,0.0,0.0,11816.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,572,0,0.7100298778002578,7122,523,4.532096301258989,200
2005,1,1000.0,74.0,1.0,27,0,1.0,1.0,1484.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,632,308,0.29762564852597906,5850,389,0.32100006674608605,231
3096,0,300.0,1.0,1.0,23,1,0.0,1.0,2389.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,521,629,0.8799593876589877,5581,205,2.571975063844362,142
2143,1,1000.0,60.0,0.0,33,0,0.0,0.0,1546.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,629,342,0.06887195582732719,5887,192,4.123777953318511,123
3351,0,1000.0,2.0,1.0,43,0,0.0,3.0,2684.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,663,0,0.35587463380439477,7288,250,3.4859641723410255,218
389,1,1000.0,27.0,0.0,32,0,1.0,1.0,3190.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,544,378,0.10766830220998735,7954,393,0.2962475018718974,0
3127,0,1000.0,1.0,1.0,29,0,0.0,3.0,2406.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,726,418,0.026875959001488314,6411,328,2.859550320576243,242
2717,0,1000.0,-3.0,1.0,23,0,1.0,1.0,2063.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,416,696,0.33505906506219596,5072,489,1.6365361372632559,233
4733,0,1000.0,-1.0,2.0,25,0,1.0,1.0,5951.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,599,378,0.36164592398147855,5733,391,0.43722354685549136,212
329,0,1000.0,2.0,1.0,44,0,0.0,3.0,2782.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,646,294,0.942683284554153,7605,250,2.4777918265736556,136
3421,0,1000.0,0.0,1.0,37,0,1.0,1.0,2760.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,492,0,0.6120641681766279,4852,477,0.8485363937002782,0
2266,0,1000.0,0.0,1.0,31,0,0.0,3.0,1655.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,619,304,0.5308508762319262,6951,396,4.5879053397818,156
795,1,1000.0,27.0,1.0,26,1,0.0,1.0,741.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,434,398,0.6877378441405673,5015,343,3.8736421835745904,207
3580,0,800.0,-2.0,2.0,44,1,0.0,2.0,2978.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,738,293,0.6318277493898111,6179,184,1.4840957974295277,173
4783,0,1000.0,4.0,2.0,63,0,0.0,3.0,6187.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,803,71,0.29665970790437624,5620,235,0.3876463579592371,256
342,0,1000.0,3.0,0.0,50,0,0.0,3.0,1657.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,846,155,0.9099554012001225,5327,346,4.809819719562279,285
876,1,1000.0,75.0,0.0,34,0,1.0,1.0,802.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,522,292,0.5146220836186832,9037,411,1.4753516062658334,181
4900,0,800.0,-3.0,0.0,39,0,0.0,3.0,6614.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,515,303,0.6117614119290113,5964,352,0.7859681741895175,206
3431,0,1000.0,-18.0,2.0,22,1,0.0,2.0,2764.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,676,589,0.7527749319789355,5896,251,0.09252002499307854,202
4502,1,800.0,59.0,1.0,49,0,1.0,3.0,4736.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,833,176,0.785368485794274,6958,459,0.20431370600053733,169
1222,1,1000.0,29.0,0.0,24,1,1.0,3.0,1136.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,689,579,0.5876850257789525,5612,282,4.349950555357028,188
2752,0,1000.0,0.0,1.0,24,1,1.0,1.0,2101.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,693,679,0.5720475848395881,7458,276,4.366118288046687,183
4808,0,1000.0,1.0,1.0,24,1,1.0,1.0,6260.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,704,617,0.9843225620475096,6152,324,2.7535492999813305,188
2766,0,1000.0,0.0,2.0,36,0,1.0,1.0,2118.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,621,347,0.8642838959924015,4059,298,1.5183902051640437,207
1505,0,800.0,0.0,1.0,35,0,0.0,3.0,1264.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,627,401,0.3453632826212849,4519,331,4.682598385431521,166
2685,0,1000.0,2.0,0.0,31,0,1.0,1.0,2030.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,562,450,0.3532651958280594,5354,385,1.9841607920763427,170
4855,1,1000.0,75.0,1.0,23,0,1.0,0.0,6416.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,447,678,0.01069575404213785,6440,160,4.949640636760146,166
1988,1,1000.0,74.0,0.0,35,0,0.0,1.0,1478.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,752,327,0.3762353896376027,7351,501,4.739951301062443,197
2882,0,1000.0,0.0,2.0,25,1,0.0,1.0,2221.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,535,450,0.7976832403255655,6589,450,3.6859667474829876,204
3917,0,1000.0,-10.0,0.0,23,1,0.0,1.0,3488.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,703,594,0.4621528714693768,5779,370,3.0349489644623913,246
4952,1,1000.0,24.0,0.0,34,0,0.0,0.0,6872.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,798,335,0.09113022052484354,5684,346,2.1857429544723415,203
1484,0,1000.0,1.0,0.0,30,0,0.0,1.0,1258.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,603,435,0.7522468026433522,5006,483,3.336689757888458,190
869,1,1000.0,44.0,1.0,40,1,0.0,3.0,797.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,757,280,0.6431236350672709,6913,144,2.090181659826788,190
1430,0,1000.0,14.0,1.0,24,0,0.0,1.0,1238.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,600,622,0.5593364651106489,6349,317,0.7496482262777687,185
2659,0,1000.0,-1.0,1.0,34,0,1.0,3.0,1995.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,761,292,0.8785047358909113,7180,175,0.7057075669185203,151
2818,1,1000.0,61.0,0.0,32,0,0.0,2.0,2145.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,483,302,0.9172312204220803,6229,279,0.20773378867890102,117
152,0,1000.0,0.0,1.0,23,1,0.0,3.0,1225.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,655,701,0.3206201809560324,3477,354,0.17961133648447758,188
1787,1,1000.0,59.0,1.0,31,0,0.0,1.0,1381.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,548,284,0.8134671192355712,4665,379,1.9575100896750741,189
3481,0,1000.0,0.0,0.0,33,0,0.0,0.0,2828.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,437,402,0.3597406726995691,7161,342,2.82901534954691,141
5397,0,800.0,-5.0,1.0,35,1,1.0,0.0,12169.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,658,336,0.8192179627104753,4293,110,1.6597057576346614,133
2942,0,1000.0,0.0,3.0,29,0,1.0,1.0,2273.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,634,383,0.5800045178652123,6758,306,4.018390700288522,220
4938,1,800.0,25.0,1.0,65,0,0.0,2.0,6836.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,725,103,0.2790058389445501,7253,123,3.566450286341004,98
5238,1,1000.0,76.0,0.0,45,0,1.0,1.0,9034.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,776,156,0.011703737710207607,5475,213,4.595131670670622,144
453,1,1000.0,60.0,0.0,26,0,0.0,1.0,1943.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,715,376,0.13168818664574078,7427,286,2.2762858638344956,204
2432,0,1000.0,-24.0,1.0,30,0,0.0,1.0,1858.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,574,336,0.5759107868886247,5690,334,1.0617150481170357,177
1186,0,1000.0,2.0,2.0,27,0,0.0,1.0,1107.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,653,300,0.6880098922538582,5051,342,1.8322560851276748,211
2407,1,1000.0,59.0,0.0,27,0,1.0,0.0,1837.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,480,377,0.28015110748311556,6134,221,4.431812888198937,166
1511,0,1000.0,1.0,1.0,24,1,0.0,3.0,1264.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,698,633,0.6616216672302898,6742,403,2.6669820314307264,212
1440,0,1000.0,0.0,1.0,45,0,0.0,3.0,1240.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,784,285,0.26637844899795615,5630,123,1.4350687787054834,122
1024,1,1000.0,59.0,0.0,26,1,2.0,1.0,947.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,665,337,0.8087589214516862,4454,402,0.47208717247227416,215
36,0,800.0,-7.0,1.0,27,0,1.0,1.0,1240.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,661,408,0.383936766232599,6636,384,2.098152980297186,238
3170,1,1000.0,74.0,0.0,27,0,0.0,1.0,2473.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,706,363,0.4375719951479915,6378,167,1.8814199158165161,269
4591,1,1000.0,74.0,0.0,54,0,1.0,0.0,5129.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,755,215,0.69812719889003,5190,347,1.3637448969643873,309
4332,1,1000.0,59.0,1.0,29,0,2.0,1.0,4210.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,586,332,0.5631388270193666,8657,171,1.0347728281653317,0
5018,1,1000.0,60.0,0.0,43,0,0.0,1.0,7297.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,790,247,0.7834283502488087,6617,226,0.9901893231885617,152
5161,1,1000.0,59.0,0.0,23,0,1.0,2.0,8086.0,2.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,702,773,0.4624594517164907,5457,362,4.165635337816603,192
2638,0,1000.0,0.0,1.0,35,0,0.0,1.0,1979.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,672,243,0.48582921211288266,6813,338,2.104257241808905,158
814,0,1000.0,1.0,0.0,29,0,1.0,1.0,753.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,475,400,0.8569548130884497,7376,283,0.7892944257195378,234
1642,0,1000.0,1.0,2.0,27,0,0.0,3.0,1316.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,712,375,0.6033558051785176,6918,394,3.4416958958087243,187
762,0,800.0,-1.0,0.0,36,0,0.0,3.0,717.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,669,280,0.05594430434764197,5511,169,1.7905600000406756,150
4868,1,1000.0,74.0,1.0,42,0,0.0,0.0,6458.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,814,328,0.5885660760161716,5304,337,0.9408150724189879,230
2705,0,800.0,1.0,2.0,38,0,0.0,1.0,2051.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,445,337,0.9233874828314624,3897,135,3.1900584623837784,179
3979,0,1000.0,-5.0,1.0,44,0,0.0,1.0,3568.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,680,0,0.4271682339613657,3506,420,3.3046843310048297,199
4522,0,1000.0,-4.0,0.0,48,0,1.0,1.0,4795.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,775,267,0.6764609249527297,6418,365,4.767068305069462,164
4779,0,1000.0,0.0,1.0,29,0,1.0,0.0,6148.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,492,331,0.40188635944637563,7267,271,2.2290536279249737,223
2071,0,1000.0,1.0,1.0,38,0,1.0,1.0,1521.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,790,243,0.3797024193815355,7747,342,0.9446370553310346,99
940,0,1000.0,1.0,1.0,39,0,0.0,1.0,894.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,793,333,0.9111143972943249,8108,133,3.6465602397519206,210
2029,0,1000.0,6.0,0.0,41,0,0.0,1.0,1498.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,501,283,0.44843940596831855,8073,285,1.9686539235901779,166
3058,0,800.0,-3.0,0.0,27,0,0.0,3.0,2348.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,726,395,0.2845407797514855,5325,402,2.3843875943131594,185
1782,0,1000.0,-2.0,0.0,49,0,2.0,1.0,1377.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,535,305,0.6066190739229659,5628,251,0.9699061925646818,161
3798,0,800.0,6.0,0.0,43,0,0.0,3.0,3331.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,457,199,0.7656625422105345,5424,154,1.719515173669498,208
2994,0,1000.0,1.0,0.0,39,0,0.0,1.0,2315.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,675,292,0.6790705601816039,7475,280,3.6699777867582446,218
3124,1,1000.0,74.0,1.0,65,0,0.0,1.0,2406.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,733,72,0.36211450043878846,7090,11,1.3739515856258429,51
4736,0,800.0,-4.0,0.0,23,0,0.0,3.0,5954.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,692,663,0.8471149602255107,5956,411,1.6068839845748761,204
2642,1,1000.0,29.0,2.0,27,0,0.0,1.0,1980.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,670,343,0.17884017697413535,6235,262,1.8203521750702,143
